3D Point and Length Measurements

Generated: Tuesday, February 12, 2019 13:05:57

Filename	Frame	Time (mins)	Period	Period time (mins)	Length (mm)	Precision (mm)	RMS (mm)	Range (mm)	Direction (deg)	Horz. Dir. (deg)	Vert. Dir. (deg)	Mid X (mm)	Mid Y (mm)	Mid Z (mm)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment	Incoming	MAD
TeOL2S_L461.avi	 109559	  30.4331	6	   1.2683	268.305	37.166	1.218	6182.480	23.301	41.002	1.447	-2445.448	-21.323	-5678.238	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies G		
TeOL2S_L461.avi	 109559	  30.4331	6	   1.2683	159.659	21.011	1.333	6159.890	22.630	4.635	11.380	-2369.126	-72.102	-5685.621	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies G		
TeOL2S_L461.avi	 109761	  30.4892	6	   1.3244	209.953	23.070	2.954	4277.785	23.125	69.102	0.486	1626.905	419.103	-3934.079	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	 109761	  30.4892	6	   1.3244		23.897	1.541	7706.746	3.566			-209.220	473.280	-7689.354	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	 109787	  30.4964	6	   1.3317		19.043	7.494	6808.705	4.464			-266.269	495.133	-6785.455	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	 109824	  30.5067	6	   1.3419	139.836	9.090	5.519	4329.738	6.618	17.002	0.408	-494.406	67.711	-4300.885	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	 109894	  30.5261	6	   1.3614	85.559	2.894	2.967	2474.472	12.392	10.777	4.763	530.741	16.844	-2416.825	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	 109980	  30.5500	6	   1.3853		15.964	3.534	5927.840	13.727			1376.701	320.277	-5756.857	TeOL2S	Brooke											Chaetodontidae	Chaetodon	lunulatus	37365059	1	AD	Passing			0.351
TeOL2S_L461.avi	 109992	  30.5533	6	   1.3886	61.614	5.189	6.005	4772.496	4.027	6.079	1.190	-333.351	-34.551	-4760.714	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	 110009	  30.5581	6	   1.3933	119.733	6.517	4.239	3125.311	26.281	10.642	3.771	-1383.798	9.090	-2802.247	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	 110092	  30.5811	6	   1.4164	69.962	9.614	2.834	4560.689	28.696	5.452	47.418	2165.956	322.616	-4000.555	TeOL2S	Brooke											Chaetodontidae	Chaetodon	lunulatus	37365059	1	AD	Passing			
TeOL2S_L461.avi	 110175	  30.6042	6	   1.4394	201.367	8.088	2.108	4652.497	12.528	6.838	2.717	979.934	-241.362	-4541.718	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	 110273	  30.6314	6	   1.4667	233.353	19.131	2.252	5300.243	18.420	21.921	0.685	-1674.726	7.816	-5028.699	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	 110330	  30.6472	6	   1.4825		31.195	1.262	8343.408	15.625			2242.482	188.965	-8034.178	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	 110409	  30.6692	6	   1.5044	193.141	14.204	3.319	4441.163	18.861	24.699	8.946	1426.737	-160.015	-4202.707	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	 110536	  30.7044	6	   1.5397	111.476	3.459	1.730	2134.652	24.897	26.667	17.568	822.919	-361.104	-1936.272	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeOL2S_L461.avi	 110753	  30.7647	6	   1.6000		3.490	0.833	2614.689	30.839			1209.783	-564.768	-2248.124	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing	School H		
TeOL2S_L461.avi	 110776	  30.7711	6	   1.6064	60.338	5.644	2.963	2728.744	25.376	25.398	12.585	1110.032	-367.953	-2465.458	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing	School H		
TeOL2S_L461.avi	 110776	  30.7711	6	   1.6064	67.183	6.910	4.771	2947.818	29.757	28.254	11.830	1400.207	-424.276	-2559.110	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing	School H		
TeOL2S_L461.avi	 110776	  30.7711	6	   1.6064		2.690	0.800	2261.494	27.892			939.537	-475.444	-2001.393	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing	School H		
TeOL2S_L461.avi	 110776	  30.7711	6	   1.6064		3.118	0.255	2443.750	25.295			948.445	-424.636	-2211.798	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing	School H		
TeOL2S_L461.avi	 111034	  30.8428	6	   1.6781		10.876	0.566	5149.975	0.408			12.400	-6.387	-5149.956	TeOL2S	Brooke											Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TeOL2S_L461.avi	 111249	  30.9025	6	   1.7378	91.892	12.642	4.176	4912.326	21.891	16.025	34.103	1719.490	630.660	-4558.132	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S_L461.avi	 111249	  30.9025	6	   1.7378		7.851	2.011	4023.317	27.991			1867.632	297.786	-3551.107	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S_L461.avi	 111249	  30.9025	6	   1.7378		8.602	3.021	4211.008	28.231			1961.126	369.261	-3708.129	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S_L461.avi	 111249	  30.9025	6	   1.7378		6.905	0.173	3798.177	30.513			1912.054	268.824	-3270.770	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S_L461.avi	 111249	  30.9025	6	   1.7378		13.480	0.226	5255.687	21.091			1771.368	689.350	-4899.929	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S_L461.avi	 111249	  30.9025	6	   1.7378		12.698	0.409	5103.838	20.947			1719.615	636.115	-4763.134	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S_L461.avi	 111267	  30.9075	6	   1.7428	170.960	21.769	15.831	4118.951	19.652	66.060	1.893	1370.223	203.501	-3879.025	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies I		
TeOL2S_L461.avi	 111289	  30.9136	6	   1.7489	132.920	16.185	1.788	4376.416	26.319	34.239	17.427	1938.680	81.221	-3922.746	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S_L461.avi	 111289	  30.9136	6	   1.7489	138.854	12.999	0.139	4347.685	24.543	21.625	20.868	1804.958	58.758	-3954.875	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S_L461.avi	 111289	  30.9136	6	   1.7489	78.576	10.184	3.847	4286.898	23.085	4.996	16.707	1678.853	82.664	-3943.617	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S_L461.avi	 111393	  30.9425	6	   1.7778	114.618	15.797	12.381	3545.931	21.507	70.276	13.801	1241.401	385.836	-3299.043	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	 111393	  30.9425	6	   1.7778	81.799	2.672	0.532	2828.897	12.396	0.677	10.961	511.677	327.041	-2762.949	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	 111503	  30.9731	6	   1.8083	43.739	1.350	0.928	1821.223	12.006	6.041	8.501	222.891	306.328	-1781.385	TeOL2S	Brooke											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			0.4
TeOL2S_L461.avi	 111726	  31.0350	6	   1.8703		5.511	1.891	3315.546	24.099			1308.654	363.073	-3024.639	TeOL2S	Brooke											Labridae		sp9		1	AD	Passing			
TeOL2S_L461.avi	 111732	  31.0367	6	   1.8719	91.067	6.790	1.733	3192.660	29.423	4.087	12.183	1566.763	-72.058	-2780.852	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	 111744	  31.0400	6	   1.8753	111.145	5.697	4.049	2202.901	5.660	51.511	13.631	-51.901	-210.966	-2192.162	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeOL2S_L461.avi	 111758	  31.0439	6	   1.8792	105.797	6.649	1.833	3261.135	24.180	12.681	3.515	1275.005	398.404	-2975.002	TeOL2S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeOL2S_L461.avi	 111797	  31.0547	6	   1.8900	100.719	4.581	1.738	2623.576	15.648	21.627	1.989	671.392	-223.582	-2526.341	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeOL2S_L461.avi	 111807	  31.0575	6	   1.8928	120.635	9.925	1.250	2703.367	16.162	71.680	9.640	747.069	-90.379	-2596.519	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	 111807	  31.0575	6	   1.8928	63.750	3.394	1.993	2649.981	18.267	1.577	11.621	819.468	-135.777	-2516.434	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	 111807	  31.0575	6	   1.8928	47.265	6.862	1.879	2761.882	27.700	39.720	18.586	1282.882	49.857	-2445.347	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	 111807	  31.0575	6	   1.8928	51.848	4.470	2.329	2706.585	27.611	4.991	24.098	1248.847	-117.921	-2398.349	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	 111807	  31.0575	6	   1.8928	78.738	9.542	5.567	2789.444	28.103	80.226	5.049	1314.001	-3.729	-2460.566	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	 111829	  31.0636	6	   1.8989	62.759	4.459	2.097	2738.773	23.263	4.699	0.520	1080.204	-56.518	-2516.116	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	 111830	  31.0639	6	   1.8992	64.487	5.314	1.172	2618.612	28.413	23.539	6.379	1220.797	-249.368	-2303.171	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	 111841	  31.0669	6	   1.9022	103.916	6.203	1.653	2478.217	6.414	40.556	2.353	-272.468	-49.051	-2462.705	TeOL2S	Brooke											Tetraodontidae	Canthigaster	solandri	10000036	1	AD	Passing			0.487
TeOL2S_L461.avi	 111843	  31.0675	6	   1.9028	59.883	3.990	3.124	2644.219	27.270	20.765	43.238	1197.197	185.851	-2350.334	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	 111849	  31.0692	6	   1.9044	57.504	5.404	2.178	2570.914	28.360	29.058	8.239	1175.059	-332.555	-2262.353	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	 111859	  31.0719	6	   1.9072		3.942	1.022	2802.106	23.589			1117.708	-76.205	-2568.408	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	 111901	  31.0836	6	   1.9189	53.244	4.197	2.924	2231.048	26.099	43.060	33.554	975.597	107.417	-2003.559	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	 112017	  31.1158	6	   1.9511		4.871	3.359	3229.638	9.235			-386.234	-328.223	-3189.616	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL3W_L461.avi	  44500	  12.3611	1	   0.0175	85.911	5.122	2.380	3006.263	19.970	13.680	21.095	1026.140	34.526	-2825.502	TeOL3N	Brooke	0.8 m										Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiOL3W_L461.avi	  44548	  12.3744	1	   0.0308		11.365	3.771	4908.118	20.011			1679.390	49.643	-4611.595	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL3W_L461.avi	  44567	  12.3797	1	   0.0361		14.602	3.957	5621.556	17.726			1709.762	-50.238	-5355.005	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL3W_L461.avi	  44662	  12.4061	1	   0.0625	85.156	7.040	2.679	2833.780	27.794	34.197	5.039	1279.669	-329.421	-2506.838	TeOL3N	Brooke	0.8 m										Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiOL3W_L461.avi	  44663	  12.4064	1	   0.0628		13.244	2.308	5294.259	23.435			2102.896	-80.290	-4858.041	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL3W_L461.avi	  44669	  12.4081	1	   0.0644	92.283	1.730	1.346	1701.817	8.593	17.914	6.135	-162.206	-195.817	-1682.714	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	psittacus	37386024	1	AD	Passing			0.172
TiOL3W_L461.avi	  44796	  12.4433	1	   0.0997	101.678	2.995	2.481	1616.553	12.628	48.181	5.417	-165.058	-312.490	-1577.450	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing			0.1825
TiOL3W_L461.avi	  45064	  12.5178	1	   0.1742		18.130	3.410	6231.358	28.055			2917.503	-247.631	-5500.607	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL3W_L461.avi	  45113	  12.5314	1	   0.1878		16.164	0.276	5885.489	28.785			2821.823	-233.958	-5159.609	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL3W_L461.avi	  45408	  12.6133	1	   0.2697	72.855	3.684	0.883	2005.275	15.146	36.962	11.035	353.528	-386.691	-1935.618	TeOL3N	Brooke	0.8 m										Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL3W_L461.avi	  45435	  12.6208	1	   0.2772	70.645	1.660	0.834	1529.101	23.427	22.380	6.804	431.974	-427.777	-1403.052	TeOL3N	Brooke	0.8 m										Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL3W_L461.avi	  45569	  12.6581	1	   0.3144	128.666	9.206	3.686	4840.467	15.094	0.660	0.606	1244.997	-196.727	-4673.479	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL3W_L461.avi	  45923	  12.7564	1	   0.4128	110.062	14.364	1.947	4817.112	27.910	12.159	25.625	-2236.299	288.296	-4256.808	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL3W_L461.avi	  46318	  12.8661	1	   0.5225	89.638	3.431	0.908	2568.996	14.582	12.343	1.799	643.606	-63.868	-2486.248	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46322	  12.8672	1	   0.5236	88.663	9.195	1.551	2792.014	18.867	54.474	4.330	898.256	-91.052	-2642.004	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46327	  12.8686	1	   0.5250	71.230	7.433	2.054	2754.842	4.070	39.412	3.789	186.562	-58.483	-2747.895	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46342	  12.8728	1	   0.5292	81.369	3.745	4.103	2577.894	6.451	19.394	0.011	232.762	-172.335	-2561.574	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46343	  12.8731	1	   0.5294	96.846	7.298	1.359	2643.703	3.692	42.597	0.180	113.938	-126.490	-2638.216	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46343	  12.8731	1	   0.5294	108.045	5.299	7.844	2674.661	8.111	31.385	26.943	341.328	-160.959	-2647.905	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46353	  12.8758	1	   0.5322		3.487	16.812	2659.925	13.262			599.229	-101.153	-2589.574	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL3W_L461.avi	  46356	  12.8767	1	   0.5331	50.725	6.354	3.442	2841.934	2.445	30.142	1.583	121.254	-0.186	-2839.346	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46357	  12.8769	1	   0.5333	83.469	7.723	1.630	2635.983	2.749	47.350	10.991	124.033	24.553	-2632.949	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46366	  12.8794	1	   0.5358	92.535	6.934	1.515	3076.562	11.843	26.656	2.518	629.999	42.472	-3011.068	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46371	  12.8808	1	   0.5372		5.512	0.280	3420.138	12.437			735.446	59.134	-3339.606	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46385	  12.8847	1	   0.5411	82.202	7.703	1.428	3378.248	29.339	1.960	1.483	1653.661	-72.504	-2944.946	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46403	  12.8897	1	   0.5461	63.065	6.442	3.107	2462.885	1.326	43.383	4.301	-26.733	-50.346	-2462.225	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46410	  12.8917	1	   0.5481	76.724	8.333	2.372	3541.648	28.715	0.354	0.777	1698.069	-109.759	-3106.088	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46433	  12.8981	1	   0.5544	90.782	7.560	0.828	3377.207	25.347	14.731	13.106	1442.216	-101.777	-3052.079	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46591	  12.9419	1	   0.5983	80.793	4.771	1.557	3061.531	5.258	17.772	2.484	232.030	-157.718	-3048.648	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		0.1255
TiOL3W_L461.avi	  46593	  12.9425	1	   0.5989	81.193	5.620	0.413	3084.718	11.251	19.928	4.866	572.855	-184.621	-3025.432	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46593	  12.9425	1	   0.5989	74.467	6.569	1.514	2864.272	6.879	31.501	11.971	290.178	-183.010	-2843.652	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46593	  12.9425	1	   0.5989	96.056	7.637	4.409	3085.229	7.585	30.890	2.470	375.183	-158.385	-3058.233	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46598	  12.9439	1	   0.6003	74.297	5.552	1.045	3180.194	10.452	18.097	4.367	-552.669	-165.616	-3127.421	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46600	  12.9444	1	   0.6008	74.348	7.397	1.630	2887.617	18.610	34.598	8.322	906.016	-168.143	-2736.640	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46618	  12.9494	1	   0.6058	77.711	2.602	2.637	3085.508	5.333	6.373	2.304	-183.454	-220.419	-3072.152	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46618	  12.9494	1	   0.6058	82.484	5.540	1.830	3165.790	11.194	17.989	1.318	-580.205	-202.598	-3105.566	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46745	  12.9847	1	   0.6411	74.329	2.301	2.442	2139.721	13.556	12.649	0.939	-413.480	-283.842	-2080.114	TeOL3N	Brooke	0.8 m										Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL3W_L461.avi	  46824	  13.0067	1	   0.6631	81.252	3.509	2.401	2440.707	24.066	3.137	8.281	-955.911	-277.166	-2228.556	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46838	  13.0106	1	   0.6669	92.441	4.258	0.065	2276.297	16.632	33.242	22.937	-628.993	-169.925	-2181.060	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46838	  13.0106	1	   0.6669	138.689	6.262	4.697	2327.238	17.402	50.961	0.792	-668.690	-193.113	-2220.720	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46838	  13.0106	1	   0.6669	71.473	4.007	3.425	2214.971	18.052	29.489	8.684	-655.710	-202.845	-2105.943	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46838	  13.0106	1	   0.6669	67.306	2.854	0.830	2130.502	19.163	15.707	0.232	-665.287	-215.562	-2012.453	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46856	  13.0156	1	   0.6719	73.829	4.249	1.866	2255.342	17.907	30.027	2.987	-679.542	-138.171	-2146.090	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46858	  13.0161	1	   0.6725		3.174	6.128	2497.162	27.305			-1134.449	-146.663	-2219.760	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46858	  13.0161	1	   0.6725		7.518	10.431	3963.443	30.051			-1968.766	-232.974	-3431.991	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46858	  13.0161	1	   0.6725		6.814	39.900	3762.551	29.772			-1853.913	-213.486	-3267.143	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TiOL3W_L461.avi	  46873	  13.0203	1	   0.6767	159.804	4.778	1.590	2470.192	25.293	24.757	8.905	-1044.820	-149.050	-2233.380	TeOL3N	Brooke	0.8 m										Mullidae	Parupeneus	multifasciatus	37355026	1	AD	Passing			
TiOL3W_L461.avi	  48223	  13.3953	1	   1.0517		11.255	3.353	4869.281	31.336			2479.520	536.818	-4156.165	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL3W_L461.avi	  48240	  13.4000	1	   1.0564	98.191	12.903	5.429	5395.278	20.280	11.634	39.204	1808.223	476.911	-5060.821	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			1.047
TiOL3W_L461.avi	  49465	  13.7403	1	   1.3967	138.110	12.317	4.220	5679.954	9.585	12.324	19.810	912.286	249.375	-5600.663	TeOL3N	Brooke	0.8 m										Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TiOL3W_L461.avi	  52232	  14.5089	1	   2.1653		11.821	10.854	5001.371	27.005			2269.182	-65.607	-4456.480	TeOL3N	Brooke	0.8 m										Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiOL3W_L461.avi	  52340	  14.5389	1	   2.1953	77.558	5.561	10.821	2950.334	18.343	18.974	8.404	905.956	-203.386	-2800.419	TeOL3N	Brooke	0.8 m										Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL3W_L461.avi	  52363	  14.5453	1	   2.2017	96.732	6.732	8.176	3520.705	30.286	9.381	40.521	1769.674	-144.491	-3040.188	TeOL3N	Brooke	0.8 m										Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiOL3W_L461.avi	  52801	  14.6669	1	   2.3233	67.717	8.962	3.899	4052.827	13.266	16.869	4.372	929.600	26.536	-3944.686	TeOL3N	Brooke	0.8 m										Scaridae	Scarus	psittacus	37386024	1	AD	Passing			1.670
TiOL3W_L461.avi	  52824	  14.6733	1	   2.3297	60.125	2.512	0.657	1933.487	23.209	15.225	4.468	730.691	-216.079	-1777.012	TeOL3N	Brooke	0.8 m										Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing	School B		0.224
TiOL3W_L461.avi	  52974	  14.7150	1	   2.3714	113.137	6.042	0.586	2338.481	21.975	49.831	3.071	848.953	-212.173	-2168.584	TeOL3N	Brooke	0.8 m										Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing	School B		
TiOL3W_L461.avi	  52974	  14.7150	1	   2.3714	100.283	2.751	0.893	2043.055	7.933	22.756	2.606	174.170	-221.734	-2023.505	TeOL3N	Brooke	0.8 m										Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing	School B		
TiOL3W_L461.avi	  53031	  14.7308	1	   2.3872	76.442	9.286	6.653	2703.128	17.774	68.349	18.079	819.681	-95.091	-2574.098	TeOL3N	Brooke	0.8 m										Acanthuridae	Acanthurus	pyroferus	37437017	1	J	Passing			0.643
TiOL3W_L461.avi	  53045	  14.7347	1	   2.3911	78.428	1.879	0.638	1826.602	11.764	15.460	3.403	-307.366	-210.260	-1788.237	TeOL3N	Brooke	0.8 m										Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			0.517
