OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
TiIR3	581	TiIR3_L461.avi	90540	TiIR3_R462.avi	87800	25.17518	6	1.23651	492.46993	754.27794	-7480.89981	5.01553	7.06597	59.39132	4.09069	7534.94020	6.60682	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing			
TiIR3	582	TiIR3_L461.avi	90540	TiIR3_R462.avi	87800	25.17518	6	1.23651	482.72417	757.98118	-8650.63172	5.73094	8.24721	79.29768	2.92062	8697.18272	5.66969	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing			
TiIR3	583	TiIR3_L461.avi	90540	TiIR3_R462.avi	87800	25.17518	6	1.23651	302.49473	813.10528	-9199.95684	4.89961	9.27372	89.59958	7.06144	9240.77103	5.09539	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing			
TiIR3	584	TiIR3_L461.avi	90540	TiIR3_R462.avi	87800	25.17518	6	1.23651	128.36380	885.85887	-8537.54760	3.83582	9.17500	77.19012	0.99704	8584.34286	5.67626	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing			
TiIR3	585	TiIR3_L461.avi	90540	TiIR3_R462.avi	87800	25.17518	6	1.23651	-25.22808	856.85928	-8686.13104	3.73319	9.09638	79.88577	2.25491	8728.32841	5.32399	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing			
TiIR3	586	TiIR3_L461.avi	90540	TiIR3_R462.avi	87800	25.17518	6	1.23651	-0.21182	1099.67079	-8313.55718	3.56913	10.67991	73.23530	4.15444	8385.97096	7.22262	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing			
TiIR3	587	TiIR3_L461.avi	90540	TiIR3_R462.avi	87800	25.17518	6	1.23651	-393.60055	1223.63470	-8478.04638	5.05518	11.96448	76.23832	3.05955	8574.93286	8.32427	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing			
TiIR3	588	TiIR3_L461.avi	90540	TiIR3_R462.avi	87800	25.17518	6	1.23651	-624.75582	1138.31877	-8386.23143	6.58150	11.12121	74.68144	3.32788	8486.16327	8.52904	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing			
TiIR3	589	TiIR3_L461.avi	90540	TiIR3_R462.avi	87800	25.17518	6	1.23651	-417.83373	1104.09396	-8560.84778	5.25688	11.05421	77.71432	0.32973	8641.85878	7.56001	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing			
TiIR3	590	TiIR3_L461.avi	90540	TiIR3_R462.avi	87800	25.17518	6	1.23651	-562.04081	870.05385	-8509.68180	6.21255	9.02506	76.81831	10.69591	8572.48901	6.67965	Unknown	Unknown	sp9		1	AD	Passing			
TiIR3	591	TiIR3_L461.avi	90543	TiIR3_R462.avi	87803	25.17601	6	1.23735	386.40763	545.90316	-7620.89863	4.48804	5.74994	61.57733	6.04155	7650.19066	4.76393	Unknown	Unknown	sp9		1	AD	Passing			
TiIR3	592	TiIR3_L461.avi	90556	TiIR3_R462.avi	87816	25.17962	6	1.24096	1145.40957	148.38149	-6405.62878	8.20375	3.01978	43.98682	2.24455	6508.92159	10.18555	Balistidae	Melichthys	vidua	37465058	1	AD	Passing			
TiIR3	593	TiIR3_L461.avi	90566	TiIR3_R462.avi	87826	25.18240	6	1.24374	865.26813	911.50117	-8311.14135	8.34924	9.15923	73.41307	7.13172	8405.62870	8.37515	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing			
TiIR3	595	TiIR3_L461.avi	90602	TiIR3_R462.avi	87862	25.19241	6	1.25375	-2202.21340	697.24996	-4664.91289	11.39499	4.25479	24.32464	0.70079	5205.50801	26.25082	Balistidae	Balistapus	undulatus	37465047	1	AD	Passing			
TiIR3	596	TiIR3_L461.avi	90700	TiIR3_R462.avi	87960	25.21966	6	1.28100	1691.88707	14.20526	-5443.83516	10.13751	2.36123	32.41076	4.20549	5700.70389	17.26539	Monacanthidae	Cantherhines	dumerilii	37465050	1	AD	Passing			
TiIR3	597	TiIR3_L461.avi	90755	TiIR3_R462.avi	88015	25.23496	6	1.29630	611.88192	634.68743	-5971.12545	4.60368	4.94460	37.98888	3.97579	6035.85675	8.17669	Chaetodontidae	Chaetodon	ornatissimus	37365047	1	AD	Passing			
